tp,fp,tn,fn,precision,accuracy,recall,train_dataset_len,test_dataset_len,source_sequence_len,source_sequence,determinism,model,dataset,target_cat,pop_size,generations,halloffame_ratio,fitness_alpha,allowed_mutations,include_sink,mut_prob,crossover_prob,genetic_topk,mutation_params,generation_strategy,ignore_genetic_split,jaccard_threshold,timestamp
439,169,3028,2811,72.2,53.78,13.51,"(4130, 3772)","(3250, 3197)",50,"134,84,50,666,25,372,149,513,141,365,433,13,104,69,404,453,362,486,429,357,94,562,100,32,109,983,360,221,542,242,604,265,343,201,829,35,37,65,623,298,217,461,943,600,175,241,82,6,724,330",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
1212,85,902,4200,93.45,33.04,22.39,"(6709, 1145)","(5412, 987)",50,"105,405,356,90,1023,666,134,575,331,72,663,170,334,670,10,300,430,380,467,723,502,639,378,236,680,424,1418,611,347,46,358,149,50,513,696,643,644,53,484,1085,78,1124,596,1317,104,404,137,734,720,118",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
925,310,2089,3036,74.9,47.39,23.35,"(5327, 2995)","(3961, 2399)",50,"433,142,696,210,50,356,149,1265,358,666,372,513,447,428,176,502,190,503,1070,535,96,134,288,393,141,87,596,267,307,484,306,132,488,69,191,383,197,1220,337,677,1105,657,404,414,137,498,323,18,1124,252",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
564,76,2761,3240,88.12,50.07,14.83,"(5113, 3071)","(3804, 2837)",50,"1,2,290,61,158,281,498,361,737,149,358,102,170,59,64,241,295,585,357,6,630,162,289,79,612,300,126,695,674,562,255,114,356,504,218,867,402,13,100,343,362,57,588,119,274,495,658,330,242,180",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
195,100,2914,2898,66.1,50.91,6.3,"(4208, 3583)","(3093, 3014)",50,"710,529,800,550,121,527,15,101,83,519,348,954,481,469,964,544,28,459,57,574,254,686,750,206,1483,685,339,530,821,712,232,1020,346,854,533,946,599,364,156,1129,213,96,227,475,61,1238,404,240,202,88",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
1822,142,543,3822,92.77,37.37,32.28,"(7239, 964)","(5644, 685)",50,"347,44,64,596,223,50,601,503,142,149,372,994,25,428,447,365,182,129,874,1075,358,535,210,433,1077,502,356,598,267,11,121,29,513,696,589,24,13,389,299,1070,856,1207,407,243,26,553,737,172,31,74",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
475,104,2525,3211,82.04,47.51,12.89,"(4736, 2860)","(3686, 2629)",50,"158,13,87,1,453,18,1453,372,281,99,152,337,446,98,465,229,777,491,88,401,90,205,64,107,843,662,258,653,648,80,447,596,58,54,630,48,391,138,294,160,1085,683,310,696,1197,176,118,553,269,244",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
492,280,4051,1794,63.73,68.66,21.52,"(2922, 4982)","(2286, 4331)",50,"96,1252,99,409,710,109,82,111,342,499,106,274,1027,221,85,726,658,327,346,483,865,476,114,703,219,284,481,39,906,603,133,71,148,375,878,788,804,425,1006,28,363,686,1266,1050,1096,1129,1063,1005,880,314",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
382,62,3338,2557,86.04,58.68,13.0,"(3885, 3645)","(2939, 3400)",50,"218,539,77,109,557,292,475,222,529,175,1077,1116,300,294,57,51,30,111,119,35,362,274,419,102,255,205,670,932,248,322,190,232,457,157,23,358,483,369,147,376,24,115,477,802,48,76,212,155,233,34",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
1751,151,779,3696,92.06,39.67,32.15,"(6968, 1313)","(5447, 930)",50,"499,671,294,706,284,69,503,723,210,174,25,96,78,662,84,178,87,121,404,553,50,644,201,558,171,358,245,548,173,21,186,217,322,368,180,343,529,35,167,348,821,34,634,292,109,557,623,334,32,362",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
1051,174,1892,2904,85.8,48.88,26.57,"(5495, 2517)","(3955, 2066)",50,"351,446,1107,657,705,179,862,517,268,1539,407,365,414,648,18,847,433,104,1068,84,137,772,121,152,1105,306,125,417,383,303,141,453,205,841,687,578,69,553,24,12,337,515,566,299,526,404,1086,247,456,775",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
709,226,3341,2285,75.83,61.73,23.68,"(3981, 3758)","(2994, 3567)",23,"158,73,569,290,361,421,252,176,609,105,381,943,688,126,102,190,1414,594,497,358,242,322,67",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
1126,182,1562,3564,86.09,41.78,24.01,"(5839, 2253)","(4690, 1744)",50,"619,437,572,119,694,360,230,483,190,10,17,587,274,461,161,192,845,319,263,1212,588,33,1246,424,499,670,466,736,380,245,196,258,988,1095,93,324,719,558,284,655,165,58,83,932,875,1181,581,747,1055,1172",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
886,382,2081,3396,69.87,43.99,20.69,"(4975, 2872)","(4282, 2463)",50,"50,199,104,553,303,435,168,515,420,159,614,333,61,1142,644,107,446,978,299,465,51,434,27,530,310,684,85,424,167,277,348,623,180,368,217,322,694,308,489,97,248,367,289,94,343,330,35,529,735,448",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
269,111,3020,2884,70.79,52.34,8.53,"(4467, 3427)","(3153, 3131)",50,"196,257,32,100,113,51,819,110,114,101,7,327,187,432,665,146,103,343,500,374,183,572,481,906,53,331,308,321,980,230,289,424,241,217,575,219,406,232,475,58,507,355,318,143,126,71,295,1091,581,353",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
172,89,4366,1738,65.9,71.3,9.01,"(2551, 5261)","(1910, 4455)",24,"290,140,492,59,31,190,112,274,67,1108,255,10,276,781,658,201,93,316,755,572,493,58,1017,548",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
578,43,2649,2950,93.08,51.88,16.38,"(4970, 3130)","(3528, 2692)",20,"290,96,2,49,421,190,513,666,59,696,579,492,1,381,140,44,73,583,405,52",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
1097,259,1777,3344,80.9,44.37,24.7,"(5823, 2228)","(4441, 2036)",50,"1024,794,732,977,86,891,162,190,630,360,358,115,218,409,357,483,539,217,102,103,53,202,257,312,623,146,230,619,83,157,23,183,400,210,348,113,142,369,471,318,77,802,232,13,355,82,98,505,47,254",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
930,157,2323,3230,85.56,48.99,22.36,"(5302, 2613)","(4160, 2480)",40,"270,290,2,421,281,405,99,653,214,73,752,105,609,61,49,961,41,852,595,485,176,145,158,52,861,269,44,340,96,1024,118,377,926,1422,586,951,188,117,275,929",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
561,380,3729,1539,59.62,69.09,26.71,"(3366, 4635)","(2100, 4109)",19,"492,290,572,50,255,587,536,84,180,373,192,149,109,222,316,78,179,366,746",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
1873,117,725,3514,94.12,41.71,34.77,"(6923, 910)","(5387, 842)",50,"102,889,648,330,222,149,32,175,50,101,192,157,243,360,240,756,18,84,1137,1105,201,245,241,255,1169,312,63,69,611,375,134,279,404,137,166,873,524,24,26,1127,178,351,281,407,566,388,86,624,298,181",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
1365,203,830,4148,87.05,33.53,24.76,"(6906, 1229)","(5513, 1033)",50,"325,530,189,457,539,671,670,1066,1038,64,26,286,83,28,552,84,475,263,558,55,407,550,66,784,802,232,797,819,739,480,901,174,85,78,143,136,1152,56,205,544,414,182,605,297,1269,167,334,255,630,147",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
396,407,3610,2125,49.32,61.27,15.71,"(3219, 4636)","(2521, 4017)",39,"158,244,140,961,347,405,956,86,513,236,109,261,661,694,67,51,1146,731,358,542,755,575,1021,817,175,429,874,242,1,844,291,100,419,539,240,507,218,95,94",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
359,380,4400,1290,48.58,74.02,21.77,"(2476, 5721)","(1649, 4780)",21,"99,290,61,609,224,252,569,498,653,421,44,118,49,861,381,96,816,145,900,176,332",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
2555,128,945,2858,95.23,53.96,47.2,"(6851, 1343)","(5413, 1073)",50,"338,47,198,480,83,211,574,691,519,9,475,668,896,550,297,254,541,395,315,294,143,324,588,798,317,1144,66,77,914,1109,359,17,605,715,1009,363,611,528,1055,552,339,438,478,1238,314,527,1617,599,195,206",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
493,313,3973,1771,61.17,68.18,21.78,"(3385, 4594)","(2264, 4286)",47,"290,32,241,261,6,542,312,50,897,278,175,181,391,472,330,688,126,58,924,239,751,343,483,274,730,1143,111,489,360,755,95,276,109,257,694,493,186,190,240,222,92,503,572,1048,255,37,362",True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Tue, 28 Jan 2025 08:11:20"
